VariableName,Electricity:Facility,Gas:Facility
KeyValue,,
1947,2519162596.0040946,723735646.2378895
1948,2615875511.497908,845001381.6746538
1949,2077989273.4000175,1144695479.3764913
1950,1990257330.9743705,1336869147.401122
1951,1257685005.0544288,7886868.845463493
1952,1079971877.4426122,7885886.5176802855
1953,1035971968.9225101,15700807.63757247
1954,1035971957.8512962,7885567.310938272
1955,1035971955.5145923,7885893.72234654
1956,1035971962.461785,7886226.740672068
1957,1079971875.8386827,15700133.675885078
1958,1257690442.5747879,15721996.579885267
1959,1511554405.614102,2266968793.2259574
1960,1804727064.732598,2817913673.8377037
1961,3777341275.9539127,2184478415.014232
1962,3644693682.049419,1789005331.1132855
1963,3467711742.495451,1100748618.8728566
1964,3467191166.6181865,727593733.8494333
1965,3287757173.832625,738292740.3803017
1966,3466893760.2150183,489386601.3386279
1967,3466798798.9107037,408837183.20309687
1968,3466758035.895671,377847527.5160639
1969,3642715586.0684614,342376521.22452915
1970,3236516942.841764,415289939.477456
1971,2519081691.51155,646655254.7818578
1972,2615742673.667812,750984817.1377689
1973,2077770288.7409089,997476372.8742058
1974,1989876595.057889,1062125070.0924717
1975,1257685001.0568721,7886447.534359839
1976,1079971873.6618881,7886090.163704847
1977,1035971964.0962174,15701182.067990592
1978,1035971950.6244923,7885736.610561008
1979,1035971950.9890435,7886053.649979341
1980,1035971958.4389536,7886375.4315168485
1981,1079971868.9995763,15700396.806227393
1982,1257690435.162443,15722176.177128999
1983,1523476373.0244331,1780879214.2257705
1984,1802626411.113025,1501538371.281929
1985,3775400047.3165193,860583097.9664584
1986,3643157652.600667,700857938.1580944
1987,3466903882.548605,486663671.8221197
1988,3466848448.987063,454644253.5443742
1989,3287480669.3509583,509489976.7291553
1990,3466728207.489685,350443896.5883707
1991,3466693197.9069366,323426399.95628667
1992,3466694332.300289,320843282.6648313
1993,3642692814.4564714,327690818.12175936
1994,3236481863.244458,389899754.6740076
1995,2519041365.430755,625577573.9605418
1996,2615784403.699038,789789886.9305501
1997,2077919907.0786412,1109884787.1131775
1998,1990172668.0863502,1269812073.6048748
1999,1257684997.2813642,7885847.56914426
2000,1079971864.008747,7886166.355459123
2001,1035971959.2592344,11541665.861213641
2002,856545333.0465037,12043175.01626697
2003,856545327.0643811,7886082.618602275
2004,856545329.8515643,7886393.086666498
2005,900545248.4780861,15700399.253731731
2006,988550503.1829998,7895827.111419059
2007,1511781264.0391188,2361984601.45547
2008,1445010240.5098617,2237331860.2772064
2009,2341480920.2321987,1894074386.128954
2010,2209127624.748768,1716214293.3256326
2011,2032817745.928962,1517222865.2415652
2012,2032529134.3758357,1308195906.051479
2013,2032266680.825012,1116846899.7194693
2014,2032100119.635746,985916248.9747041
2015,1135253730.2631636,1225537336.2886186
2016,1135358104.8692815,1288232073.7459023
2017,1311543608.0193918,1434324027.1817887
2018,1174959016.1940842,1829060705.6447222
2019,1068004960.6171637,7894098.4884385625
2020,1164548340.364066,15716222.628134644
2021,1164548344.2032502,15715276.806906858
2022,1076552135.1265273,15726972.167290648
2023,988545063.5569471,7885943.773364494
2024,900545247.0259202,7886255.605149601
2025,860777206.1757971,36978702.659466974
2026,863609282.9086124,53815311.56321426
2027,862205001.8624547,52225712.5865173
2028,863637970.5769931,78121862.33182111
2029,906223590.3799031,68174483.68260157
2030,995678515.4048122,114906807.93943101
2031,1139493737.2530863,89786888.62031963
2032,1075155785.3505297,124826097.35726169
2033,1073703694.8161951,82925682.73323655
2034,943119121.7569699,91157104.25169809
2035,765642656.172175,34717970.246815
2036,767042344.0801634,30792189.3931358
2037,765626885.8853759,28377054.31974745
2038,760009191.343208,15730038.294477697
2039,760003753.8854352,7889356.042794566
2040,760000140.5666851,7883059.262396705
2041,935999788.7169352,7882150.525246294
2042,1067999524.7757756,7882337.664861558
2043,1067999525.00122,7883082.381522744
2044,1164542901.1128156,7882732.346968813
2045,1164542901.000362,15692912.105290428
2046,1080762797.0004265,15153655.94777553
2047,994167753.2218317,21762352.196798906
2048,907579891.0197262,29873867.62018174
2049,862181990.8742359,32890909.162072986
2050,1043023494.4693762,50071305.58951607
2051,1041624875.4085401,45034165.58031268
2052,1043042325.9644439,58272883.63323173
2053,1085641742.367319,59642354.552100115
2054,1264775273.079259,78839712.45778486
2055,1482920486.4365077,2967667719.9575114
2056,1805456123.562496,3092228628.0676146
2057,3777107263.215378,2037145333.2252371
2058,3644272121.3362684,1535404147.8701725
2059,3467570054.413725,1026978445.1415454
2060,3467172947.4331427,716180114.9003971
2061,3287659400.523093,661110851.2346202
2062,3466826726.7395043,436011159.24420893
2063,3534305586.6445413,285812358.7202725
2064,3904762226.4339514,172212020.14908454
2065,4139530496.015525,182337717.11517033
2066,3778594939.06561,251235210.37279063
2067,3079223714.5483313,404157408.5492146
2068,3148431953.769538,554179175.1080931
2069,2563157133.4662905,789996449.7828234
2070,2438755748.730422,850461897.3366616
2071,1257684983.5766258,7886537.764631461
2072,1079971846.7006025,7885510.427643759
2073,1035971938.9229203,7885795.343727394
2074,1035971936.2412335,15700393.908064079
2075,1035971930.6513209,7886599.167739385
2076,1035971928.1371005,7885562.081033276
2077,1079971845.618241,7885836.017500649
2078,1257690400.3059332,15721904.870888237
2079,1478646713.4070902,1454252676.0007777
2080,1802215590.8028927,1255887360.9848154
2081,3819773652.869143,608864610.9772534
2082,3642979156.3853755,563698268.7378066
2083,3466857256.8552246,460801479.24438226
2084,3591677350.704766,330395826.7899496
2085,3816061359.6133604,345143754.07696325
2086,4116173358.4443254,221601061.97923383
2087,4229583320.213296,165374072.38050804
2088,4300790907.63256,169527038.09788793
2089,4425583591.423853,181226308.51473832
2090,3936431095.432363,261166770.4185599
2091,2871231171.0983257,446680260.0607534
2092,2615542299.6622257,590543166.3080866
2093,2077593626.1988184,858429236.5627534
2094,1989730536.655116,939426169.6799058
2095,1257684978.1652696,15700286.732036557
2096,1079971839.8247051,7885878.532936395
2097,1035971929.853957,7886153.310126631
2098,1035971931.1600268,15699755.005528646
2099,1035971927.7848969,7885608.028221185
2100,1035971921.8402746,7885869.72778002
2101,1079971836.13409,7886131.925889622
2102,1257690393.9021933,15719810.323668513
2103,1478936510.19171,1593790396.5576756
2104,1802405442.435063,1369093634.7767797
2105,3775295397.178019,788837179.2401749
2106,3642976960.203724,553525910.151452
2107,3466803588.1041436,410193606.7331009
2108,3466712602.5438843,330748319.5256498
2109,3287297280.740556,353521013.70285374
2110,3466599874.350353,239904477.6371678
2111,3466534026.556135,181865390.0840313
2112,3466507727.3052745,152372591.27366394
2113,3986768077.275918,221901063.03887105
2114,3372374309.881429,285502918.46098065
2115,2518847443.7140017,464619754.2840398
2116,2615566000.8232083,602331186.5482391
2117,2077609372.2914667,870515980.3316684
2118,1989727972.496413,943966170.210186
2119,1257684970.0943484,7886180.061805091
2120,1079971842.1741564,15699785.674762018
2121,1035971925.3479968,7886286.31345901
2122,1035971916.862438,7886512.676175078
2123,1035971920.2979419,7885451.590606363
2124,1035971924.1858805,15699646.96619077
2125,1079971831.5483031,7886197.435766627
2126,1257690385.3895342,15722683.150918994
2127,1479503962.801973,1859313490.1640165
2128,1802712850.7204041,1555731008.4555795
2129,3775461206.071803,904765491.3433472
2130,3643197089.6677275,724861577.5199072
2131,3466983218.580003,563087332.9294116
2132,3466830879.9670544,439318580.7445758
2133,3287408974.2304597,439733906.24652857
2134,3466720240.4791317,345134257.89869124
2135,3466654037.4951463,289177174.9319072
2136,3466636190.5447917,274506764.8352113
2137,3642694798.8436136,327299207.77758163
2138,3236562357.0764937,464976496.32299936
2139,2519326535.5596004,872330889.3715632
2140,2616111607.001746,1045925067.1496634
2141,2078265460.3207102,1360799970.4821503
2142,1990508032.1910682,1512894908.9689775
2143,1257684967.5400631,15699857.809261637
2144,1079971827.9045386,7885628.364779898
2145,1035971917.1309842,7885877.862672883
2146,1035971917.6414212,7886102.798056026
2147,1035971918.2251344,15699590.493910091
2148,1035971909.8398136,7885495.78497563
2149,1079971822.6846924,7885732.077568683
2150,1264747335.3819745,55251997.71726373
2151,1705146115.3256469,2583825226.1397395
2152,1805566029.9364994,3226672040.148782
2153,3777996326.562749,2553045409.729848
2154,3645384297.7371664,2218833467.5478144
2155,3468742410.6571813,1814636754.212477
2156,3468220501.1538973,1479982985.6460452
2157,3288487486.7923226,1284392132.9777393
2158,3467577253.334779,1039674079.2055187
2159,3467282521.2026453,799212030.0051763
2160,3467033426.973613,606163744.312926
2161,3643112704.598182,680344443.6535636
2162,3237017953.5826254,829926346.6042143
2163,2519677628.6480722,1127495575.673005
2164,2585596051.7452784,1207137378.2753086
2165,2078418116.506328,1444680516.5340621
2166,1990740389.171764,1666553482.916718
2167,1257684959.931728,7885941.214321095
2168,1079971822.7077758,7886175.828637809
2169,1035971913.4959407,7886411.565583659
2170,856545294.8213335,15698864.344922516
2171,856545290.6276903,7885756.074821528
2172,862191650.7685605,39381453.050855026
2173,907612822.0090557,55488276.167119324
2174,994219692.064154,66481704.522011
2175,1482495833.9998064,2852754165.9529605
2176,1446465525.4477878,3057228326.197879
2177,2342414350.45836,2443861090.5631714
2178,2209540597.189752,1916905321.1826785
2179,2032591714.2220562,1300852067.6701972
2180,2032313460.694312,1141967872.6390321
2181,2032290918.258056,1140714171.2143843
2182,2032293074.0912373,1137315127.120188
2183,1135497246.628256,1391936277.1942594
2184,1135812505.9677777,1613229177.8765025
2185,1312333392.0908883,1933172563.8552802
2186,1175730748.0487838,2250789089.2178807
2187,1068004902.5847604,7893467.421788701
2188,1133791079.0807703,15713696.356204713
2189,1164548287.2370405,15713352.100142652
2190,1076552061.7766569,15726295.099171497
2191,988545022.7650108,7885676.351015231
2192,900545205.0378655,7885900.099509496
2193,856545294.5288808,15700469.324824074
2194,856543481.7342497,7881978.662498841
2195,856543481.4661407,7882076.84661789
2196,856543481.4779719,7882178.31411859
2197,904772045.3841764,25218245.91725127
2198,992780513.9052374,27815372.06264914
2199,1079329802.8908558,45643571.008688785
2200,1073646644.0528194,38876770.33879343
2201,1075060364.2213664,48747000.64075776
2202,941630555.2366999,32500226.589229926
2203,760000106.3314816,10251430.136614705
2204,760003708.3950168,7890029.82405915
2205,760003709.8944154,7889876.231347945
2206,760009117.9556901,23554475.431445237
2207,760003707.2287828,7888873.3215572145
2208,760000105.2484585,7882092.557763855
2209,935999753.9102293,7882195.167334827
2210,1067999490.2924411,7882297.370084394
2211,1067999490.37424,7882399.401247233
2212,1133785666.2731624,7882501.305990869
2213,1168770507.3502235,25976798.90716119
2214,1082190141.243544,43931250.960366145
2215,995597810.3378133,45613487.91561843
2216,906193999.9575343,44091714.65429366
2217,863608065.4614537,54750167.8757904
2218,1041628114.0035875,49565469.88909528
2219,1043040525.9352375,59092383.80133207
2220,1041633836.568853,62981754.472027235
2221,1087050424.8181465,68442530.48079652
2222,1263361194.2704847,71278184.76404941
2223,1452907623.5690594,3348416828.473962
2224,1804656904.7141948,2548215709.9632726
2225,3776399705.007685,1520276363.288271
2226,3643942078.460808,1272917559.3099616
2227,3467594215.7143083,1043559502.5130335
2228,3467363737.5157876,874413860.727447
2229,3287929709.2622437,891030422.4204971
2230,3467009909.3147407,594050028.2239603
2231,3466702920.347662,319189952.5043063
2232,3818669863.6810513,200171891.4681187
2233,4128909110.8542113,194323466.70432004
2234,3771578626.972816,201491522.5517049
2235,3048491329.0011983,335502345.4098383
2236,3081245123.956914,553729517.4350947
2237,2545647767.198814,878493930.6655792
2238,2422212164.7853227,948321759.5758526
2239,1257684942.970203,15700473.630882569
2240,1079971803.7937934,7885217.429335493
2241,1035971890.8945456,7885412.704124108
2242,1035971889.5156047,7885582.693902034
2243,1035971892.2334546,15699687.590086455
2244,1035971887.0541722,7886115.289963548
2245,1079971796.9234614,7886296.836687274
2246,1257690332.2935486,15721026.091861993
2247,1448342202.9441144,1703993161.3905911
2248,1802267126.3902838,1278541414.709135
2249,3775070735.429172,619955721.4322727
2250,3642743049.834694,351917712.5479748
2251,3466641775.0211034,270563811.30446905
2252,3466724062.997045,340899557.4313161
2253,3287469183.3417296,505617350.4993397
2254,3466806868.936843,423783191.19436085
2255,3466787952.6402717,399356460.1813933
2256,3466826330.307547,443594857.2075845
2257,3642889934.7260337,500143706.25942904
2258,3236756870.1835814,621082558.5135483
2259,2519366842.271315,896394508.2233442
2260,2585276831.332418,978504601.8550853
2261,2078054886.1814501,1195692512.3393664
2262,1990161616.6643279,1242976192.6649842
2263,1257684936.2273543,15699403.928204974
2264,1079971796.1846678,7885307.641796068
2265,1035971884.6311941,7885489.967169918
2266,1035971883.3361241,7885645.691696532
2267,1035971885.4560072,15699770.600520354
2268,1035971880.051845,7886135.473558236
2269,1079971790.182058,7886302.84488941
2270,1257690321.3804126,15720945.996228334
2271,1449642985.288219,2130032502.5895932
2272,1802801255.7344012,1581136240.5750966
2273,3775320838.8998327,797637913.4290961
2274,3642943968.5252805,517131349.4195241
2275,3466740796.9574537,353577073.6951727
2276,3466743526.204868,354854855.63234276
2277,3287393387.6496015,434390043.21995085
2278,3466708113.836153,334357225.6720986
2279,3466698085.3216505,320902906.9523375
2280,3466702565.161858,336313500.161141
2281,3679581174.1028543,278913028.3535808
2282,3310276921.3385587,325628380.3298879
2283,2518792168.3032365,409026503.22140485
2284,2584829305.0311894,632804591.5662607
2285,2077636985.7938259,909286693.3552783
2286,1989762806.2758102,985455251.8217068
2287,1257684929.6361978,7885942.469613362
2288,1079971797.3468635,15700332.675932446
2289,1035971878.4713969,7885130.444918273
2290,1035971870.6085389,7885263.881048447
2291,1035971875.4553615,7885409.648856508
2292,1035971878.5535569,15699277.6837471
2293,1079971785.936343,7885869.120324346
2294,1257690311.1379747,15721380.798872221
2295,1448564524.327038,1776880178.2617812
2296,1802249355.350164,1254056277.8183112
2297,3775043307.90564,584994860.4694805
2298,3642775478.0676804,372875142.4989677
2299,3533711360.9804473,265857683.5154602
2300,3503786248.532398,225240539.71863738
2301,3460562630.3390794,230330260.88652465
2302,3984180668.5100474,163134890.69348305
2303,4114838718.335918,73017368.9990047
2304,4158548775.2692513,55458527.824829906
2305,4408428384.608715,79610159.57270563
2306,4018255222.09337,50988626.83494636
2307,3260200451.9009395,99302178.7596721
2308,3264698189.515662,152799200.4063348
2309,2661912579.6321507,336760417.82207286
2310,2458942378.2811446,462432882.1318564
2311,1257684919.4898648,7885049.112839982
2312,1079971783.1149144,7885198.245126224
2313,1035971875.2179492,7885351.50112877
2314,1035971871.5265845,15699096.267897202
2315,1035971867.0880686,7885745.772374631
2316,1035971863.9183471,7885884.234272809
2317,1079971778.5252585,7886022.9710033825
2318,1257690299.5153584,15718821.787122073
2319,1448450218.3120484,1021377686.0574774
2320,1801767093.7588978,955187190.393186
2321,3774902388.409373,490948667.96118504
2322,3642877752.0146823,471708613.5036057
2323,3901977649.2421656,415731494.2441682
2324,3932991561.339156,390328437.6168182
2325,3770550541.886938,447810279.2791392
2326,4062789864.1061916,298154636.8487617
2327,4273594574.5695353,200425651.45111406
2328,4440421392.741929,181950541.37396425
2329,4650844265.716674,196067336.13897026
2330,4312783376.222835,241675912.44854745
2331,3616119769.0081673,347691806.6609839
2332,3649657862.5927324,380449966.9052227
2333,3130571970.740232,514394587.39314973
2334,2985247726.874661,549991606.0266447
2335,1257684907.6668518,7886053.764706085
2336,1079971779.1353986,7886192.310248905
2337,1035971871.9972453,15698237.529933915
2338,856545244.0308577,7885281.889671051
2339,856545239.1143175,7885402.440343354
2340,856545240.2952405,7885526.323276909
2341,900545157.742258,7885650.68782214
2342,988550358.4152415,15720532.50710437
2343,1854896245.7646365,919425571.095067
2344,1442908479.8515306,957975294.8334374
2345,2339754912.2809005,710018561.682019
2346,2412964882.233802,655769397.7500287
2347,2526044110.458479,626444981.2363234
2348,2656092836.924924,683144391.5792582
2349,2818472828.706336,667699655.4873594
2350,2869390881.8562713,664865438.9053352
2351,1963254793.8457694,952196314.5764554
2352,1963697104.9706225,764328343.9458759
2353,2152849914.852254,720170384.776359
2354,2027732202.248674,994696227.2311845
2355,1068004844.7512037,15713101.043780718
2356,1133791015.535126,15712329.546198407
2357,1164548210.2205226,7892320.555852958
2358,1076551980.2588863,15725123.3688636
2359,988544983.484858,15699023.685101079
2360,900545157.165006,7885059.82175801
2361,856545239.0167378,7885184.923945748
2362,856543443.1227424,7882326.347623353
2363,856543442.7579322,7882307.4353677435
2364,856543443.1059859,7882312.53404525
2365,900543355.2611321,7882318.195071883
2366,988548559.6619674,15711815.50897375
2367,1041514028.9618373,7882286.52270443
2368,1067999452.2306775,7882291.7519745985
2369,1067999452.0551414,7882297.455155871
2370,935999715.7575032,7882303.245423533
2371,760000067.3993888,7882309.047840973
2372,760003647.0648661,7888701.508983403
2373,760003656.5898037,14950074.696924845
2374,760009029.9731437,16481665.520315005
2375,760003647.8407421,7889372.617037467
2376,760000067.2828889,7882363.394260197
2377,1528497666.7753124,7881277.627893905
2378,1323011784.958171,7882493.1966428235
2379,1067999451.8421903,7881839.63028606
2380,1103028427.923619,7882388.082744118
2381,1164542827.6696074,7881851.994760147
2382,1076548385.981455,15712971.673737213
2383,988543180.1232802,7881819.128889292
2384,900543355.4021894,7881824.952992455
2385,856543443.2092729,7881831.151574753
2386,1035971843.2489858,7884990.535046166
2387,1035971842.2021947,7885078.318520771
2388,1035971846.376051,7885171.965293818
2389,1079971761.9281745,15698627.860367317
2390,1257690263.2434266,7894912.951415052
2391,1417988511.4318802,1868998948.6867175
2392,1802566621.087615,1495599760.9547734
2393,3775246535.2405467,757859025.1060749
2394,3642912891.5251174,492321013.70870686
2395,3466752244.3416862,362329790.1780289
2396,3466700315.9617267,314051000.65631187
2397,3288798356.440557,345235840.1495562
2398,3471741260.125865,266044534.85491675
2399,3470804413.1827583,165753331.43557066
2400,3467476496.797254,124513362.24041365
2401,3642513647.74782,161538165.23544854
2402,3236275983.423749,199252757.46394297
2403,2518741865.945685,350642202.34443545
2404,2553954397.709008,523728362.8507543
2405,2077557529.8372931,829662499.6540402
2406,1989709571.2319732,944827754.762679
2407,1257684895.2228727,15699209.682708403
2408,1079971758.9249315,7885215.345643582
2409,1035971842.0771524,7885310.129341892
2410,1035971835.5731837,7885368.592622379
2411,1035971840.4486811,7885439.257035515
2412,1035971842.1469455,15699112.787724575
2413,1079971749.4099295,7885674.876886725
2414,1257690252.6723795,15720490.296902226
2415,1418195386.6255808,1807427806.2962723
2416,1802336152.9967577,1317962489.5791273
2417,3775094317.8888464,619469193.6830002
2418,3642832831.4675097,428899789.9620786
2419,3466691855.1004233,301679684.49176997
2420,3466649887.4467483,262109631.99281216
2421,3288499117.1410007,281083473.4458653
2422,3470471555.7900724,187922010.89168844
2423,3470491624.1993346,91277167.02419747
2424,3468509093.8040643,61740566.02030841
2425,3642911242.14718,88761231.83760476
2426,3236764763.409812,93343925.4487712
2427,2518525476.6892123,150025248.07765654
2428,2553595438.193603,198018741.43216014
2429,2077046446.6560059,387035968.63786095
2430,2056229230.7756445,494572241.13878006
2431,1257684887.978611,15698896.713861853
2432,1079971752.1274505,7885036.646527412
2433,1035971834.6493144,7885116.252002615
2434,1035971827.5192071,7885159.208679957
2435,1035971831.9141542,7885214.545985922
2436,1035971834.6783254,15698617.684463609
2437,1079971742.6917136,7885404.535126773
2438,1257690239.2224376,15719846.592246024
2439,1418517983.5735612,940916548.4324337
2440,1801497115.3360908,757587638.940878
2441,3774769438.299761,380848598.6651213
2442,3642723954.562588,353463051.9181559
2443,3466687608.3286524,313562128.41662407
2444,3466661976.999526,295543177.0319693
2445,3287301324.3900566,366793476.1334217
2446,3466645978.13081,279999298.0499035
2447,3466600272.7596974,247757039.63547248
2448,3466600751.403944,243356816.60262004
2449,3642622714.1895733,263087713.6631159
2450,3236431563.327151,354580720.76011854
2451,2518915793.967846,524011847.2870055
2452,2554067226.8922215,614585324.392674
2453,2077571108.934005,841049523.2606024
2454,1989664029.1742392,898899820.0153522
2455,1257684873.3585315,7885931.616707631
2456,1079971744.218238,7885334.426404876
2457,1035971834.5213566,15698862.07979289
2458,1035971822.3808111,7885478.109848259
2459,1035971819.3911945,7885521.73639819
2460,1035971821.2021267,7885568.997646215
2461,1079971738.461675,7885616.878101316
2462,1257690223.7981417,15719955.329476247
2463,1418888346.1158404,1766538236.0882025
2464,1802285768.9459658,1273736845.0690188
2465,3775125314.8693004,649576673.2087734
2466,3642847317.853615,429488878.8038315
2467,3466675631.8703675,293441817.75667316
2468,3466621669.550734,245547151.2340834
2469,3287286252.9571466,265147308.71177274
2470,3469628649.687848,205050762.514618
2471,3469390369.0741196,81728797.23298618
2472,3467160092.876142,60501875.25949772
2473,3642494961.6116314,84249489.74902885
2474,3236154814.465579,85963152.73415016
2475,2518588373.8915625,207781799.11080435
2476,2553755123.9400263,345980214.99560493
2477,2077237738.2145734,556246892.6190627
2478,1989385133.6419268,681337363.3789487
2479,1257684872.2244847,15698902.963865086
2480,1079971736.2288318,7885047.352421717
2481,1035971819.4508336,7885095.977393336
2482,1035971812.1818964,7885107.0395559985
2483,1035971816.3712128,7885130.808773382
2484,1035971819.1412197,15698356.126983931
2485,1079971727.472144,7885226.823035541
2486,1257690213.8031347,15719280.235270113
2487,1388428907.4156508,1703399631.9826965
2488,1802203375.8307145,1231108101.440503
2489,3775051846.377046,586116703.7306967
2490,3642869835.90463,448604462.1464015
2491,3466828686.0049505,420852574.5097939
2492,3466934421.888011,506894540.36653364
2493,3287730528.6287603,582644089.4852954
2494,3469053744.9955797,438180641.3986053
2495,3468283800.707787,356148318.80095345
2496,3466769302.6191993,369544032.91225487
2497,3642829831.7809596,315361833.1100606
2498,3236401152.9707074,299900041.66080093
2499,2518975262.797552,541337195.0515491
2500,2554374172.7249804,872011206.847859
2501,2077957576.0596032,1149255350.1234026
2502,1990095608.146683,1234829373.2362745
2503,1257684863.7040782,15699123.324257093
2504,1079971727.2911303,7885211.558218592
2505,1035971811.6040198,7885244.326937298
2506,856545187.2937768,7885239.034557122
2507,856545191.7093825,7885246.609985017
2508,856545193.5556604,15698539.473640308
2509,900545101.5297091,7885294.425871432
2510,988550275.3984885,15719307.504821911
2511,1387639788.3928485,1920211320.2033129
2512,1444285763.381437,1887677939.475945
2513,2340632783.433796,1354594118.8455002
2514,2208025949.5153365,913764347.4760747
2515,2031573188.5295196,547439293.296442
2516,2031453477.7820172,454600248.2291241
2517,2031413745.7826924,427868198.7248973
2518,2031666547.481286,378293558.0508699
2519,1134273351.1395288,432802117.4750495
2520,1134144631.1670132,323232799.36970717
2521,1377224869.688738,334056703.2812916
2522,1173112977.7678726,427996490.8405562
2523,1068004759.7586216,7892629.819801948
2524,1103033740.7391348,15711985.832468454
2525,1164548143.9118912,15712006.728763815
2526,1076551882.3712854,15726282.013609169
2527,988544924.1370932,7884936.057287665
2528,900545098.9312286,7884951.679782193
2529,856545190.4745637,7884968.364767406
2530,856543399.9375303,7881478.945064331
2531,856543399.9287974,7881366.653912759
2532,856543399.8189942,7882293.284339786
2533,900543311.7732884,7882193.505330911
2534,988548483.9596856,15711568.799743643
2535,1010756784.5127674,7881836.010469462
2536,1067999409.5457813,7882106.913801436
2537,1067999409.2631418,7882171.598146696
2538,982028973.6060565,7881540.421461166
2539,794989100.1993222,7882295.645529415
2540,760003582.6732135,7888958.997751739
2541,760003594.3754332,15704068.490728196
2542,1466892252.7456102,15726612.583985237
2543,1350054887.5113912,7889043.089958919
2544,1243906378.9193394,7882283.36745879
2545,1377590970.0879154,7882185.436085328
2546,1067999409.1502469,7882073.644534664
2547,1067999408.6446173,7881955.974849455
2548,1103028384.6995368,7881857.520683938
2549,1164542784.8053136,7881758.968100006
2550,1076548310.7569547,15712058.10343271
2551,988543137.6690475,7881403.894085606
2552,900543312.6716132,7882332.83265056
2553,856543399.5645181,7882233.113262518
2554,1035971788.5443006,7885439.027048826
2555,1035971787.2345542,7885418.969532553
2556,1035971789.1969678,7885402.310208011
2557,1079971705.8273365,7885386.286430041
2558,1257690172.7133904,15719070.88250058
2559,1385931779.3717096,891960386.7522497
2560,1801287699.8647861,568383862.6072961
2561,3774562524.529414,202680852.1394126
2562,3642505284.6401467,146876574.98643416
2563,3466472908.7165966,116013254.93315971
2564,3467559025.820428,105410240.25832169
2565,3433787904.00457,128084850.98760712
2566,4048273651.199478,97636234.1772337
2567,4328151206.115096,55465977.75581255
2568,4475819188.168193,55442659.915429674
2569,4746515703.682218,79561374.37497663
2570,4387829888.69108,47366524.55173125
2571,3692594660.335345,31541890.011862572
2572,3761720897.1391544,32817086.423386116
2573,3267228705.532851,60605930.73115162
2574,3086752152.0720344,87392954.16186377
2575,1257684833.8812284,7885473.80955537
2576,1079971707.6441543,15697165.697436176
2577,1035971793.7647352,7884560.43830112
2578,1035971779.8241034,7884499.907023907
2579,1035971779.0282865,7885706.541995342
2580,1035971781.6571058,7885672.909078745
2581,1079971698.9594607,7885640.179439463
2582,1257690157.9756055,15719463.304907093
2583,2266086140.7586,188087206.2885931
2584,2342011981.6972327,150388175.832143
2585,4209172374.4044533,70620272.95504428
2586,4048097253.739583,63634220.09621981
2587,3880714206.792335,63514758.30764197
2588,3748534964.659651,79654398.70123471
2589,3296161853.2209673,96029581.24280405
2590,3486445700.29067,95885338.51948301
2591,3488739414.0094423,55460717.97512723
2592,3486267020.9871936,55431872.86284296
2593,3658053191.188068,79553825.1530284
2594,3239358953.370956,39489079.45890281
2595,2518413203.2090797,55182547.993469685
2596,2553494656.2272897,100389111.70626557
2597,2076912640.8200963,281901677.25120354
2598,1988982602.5228715,343484167.891459
2599,1257684823.1019654,7885417.0989688635
2600,1079971693.1862183,7885384.418249153
2601,1035971785.5185112,7885352.089793718
2602,1035971777.8388536,15698529.742697721
2603,1035971773.6294491,7885178.86708014
2604,1035971770.9965541,7885129.6106913695
2605,1079971684.2986503,7885080.946557671
2606,1257690152.0735152,15717679.189772451
2607,1392767328.9932473,946685470.2517418
2608,1801502896.571595,744448417.1596167
2609,3774751974.6082234,359790166.275024
2610,3642598977.262872,230210112.17245165
2611,3466905168.119215,157971445.51602808
2612,3469918167.3236475,149152556.45456403
2613,3290256208.115573,178003525.8299789
2614,3478848855.5645957,122308789.99173747
2615,3479637275.743047,68027518.24010676
2616,3477863613.383789,57195841.35942397
2617,3652816110.110463,73667763.84024438
2618,3238148890.726002,82658815.30921805
2619,2518516666.1409082,145342299.97806856
2620,2522861209.6467385,223738587.3763717
2621,2077068111.2568185,410106243.7331912
2622,1989515270.303577,800195730.1426704
2623,1257684823.5966048,7885625.825386983
2624,1079971689.6208434,15699053.212962015
2625,1035971772.1359315,7885452.748244446
2626,1035971762.2344313,7885357.43721341
2627,1035971764.230397,7885285.225718902
2628,1035971768.6128688,7885218.626527256
2629,1079971681.5221894,15698240.955190117
2630,1257690134.32656,7894209.6031057695
2631,1360831164.0536985,1345263680.2988167
2632,1802054665.3686824,1137877841.9667103
2633,3774868786.158746,452323532.04611814
2634,3642607807.5608196,232098069.96627027
2635,3466546962.4063673,179237303.2494142
2636,3466844658.4748573,150410739.34742466
2637,3425308166.3070903,164010333.68582624
2638,3917725514.9214106,118357681.92108382
2639,3980169265.1242023,70800306.28868908
2640,4046631667.228661,61727363.470345825
2641,4290651379.0228143,72680571.78743899
2642,3906400934.0737624,58821565.79620435
2643,3212304616.7912664,174940212.96949598
2644,3205965292.153446,243507370.49638072
2645,2691306474.2619143,382599867.1506875
2646,2499843330.001149,425926119.2003239
2647,1257684814.6334376,15698343.331295388
2648,1079971679.368693,7884681.327596724
2649,1035971763.1096233,7884616.690210325
2650,1035971754.3929532,7884511.995171689
2651,1035971757.1789764,7884421.063575456
2652,1035971762.0134808,7883924.608229831
2653,1079971672.0032222,15698898.582634207
2654,1257690120.8865194,7894479.024500265
2655,1360443740.4606903,1460795059.1323133
2656,1844774931.7038841,1084689761.231981
