,Schedule Value AIR VELOCITY SCHEDULE,Schedule Value ALWAYS OFF DISCRETE,Schedule Value ALWAYS ON CONTINUOUS,Schedule Value ALWAYS ON DISCRETE,Schedule Value CLOTHING SCHEDULE,Schedule Value CORE_BOTTOM ZN THERMOSTAT SCHEDULE,Schedule Value CORE_MID ZN THERMOSTAT SCHEDULE,Schedule Value CORE_TOP ZN THERMOSTAT SCHEDULE,Schedule Value FRACTION LATENT - 0.05,Schedule Value FRACTION SENSIBLE - 0.2,Schedule Value MIXED WATER AT FAUCET TEMP - 110F,Schedule Value OFFICEMEDIUM ACTIVITY_SCH,Schedule Value OFFICEMEDIUM BLDG_ELEVATORS,Schedule Value OFFICEMEDIUM BLDG_EQUIP_SCH_2010,Schedule Value OFFICEMEDIUM BLDG_LIGHT_SCH_2010,Schedule Value OFFICEMEDIUM BLDG_OCC_SCH,Schedule Value OFFICEMEDIUM BLDG_SWH_SCH,Schedule Value OFFICEMEDIUM CLGSETP_SCH_NO_SETBACK,Schedule Value OFFICEMEDIUM ELEV_LIGHT_FAN_SCH_ADD_DF,Schedule Value OFFICEMEDIUM EXTERIOR_LIGHTING_SCHEDULE_A,Schedule Value OFFICEMEDIUM EXTERIOR_LIGHTING_SCHEDULE_B,Schedule Value OFFICEMEDIUM HTGSETP_SCH_PACU_VAV_BOT,Schedule Value OFFICEMEDIUM HVACOPERATIONSCHD,Schedule Value OFFICEMEDIUM INFIL_DOOR_OPENING_SCH,Schedule Value OFFICEMEDIUM INFIL_SCH_PNNL,Schedule Value OFFICEMEDIUM MINOA_MOTORIZEDDAMPER_SCHED,Schedule Value PERIMETER_BOT_ZN_1 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_BOT_ZN_2 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_BOT_ZN_3 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_BOT_ZN_4 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_MID_ZN_1 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_MID_ZN_2 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_MID_ZN_3 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_MID_ZN_4 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_TOP_ZN_1 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_TOP_ZN_2 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_TOP_ZN_3 ZN THERMOSTAT SCHEDULE,Schedule Value PERIMETER_TOP_ZN_4 ZN THERMOSTAT SCHEDULE,Schedule Value SERVICE WATER LOOP TEMP - 140F,Schedule Value SUPPLY AIR TEMP - 55.0F,Schedule Value SUPPLY AIR TEMP - 55.0F 1,Schedule Value SUPPLY AIR TEMP - 55.0F 2,Schedule Value WORK EFFICIENCY SCHEDULE,Zone Air Humidity Ratio CORE_BOTTOM ZN,Zone Air Humidity Ratio CORE_MID ZN,Zone Air Humidity Ratio CORE_TOP ZN,Zone Air Humidity Ratio PERIMETER_BOT_ZN_1 ZN,Zone Air Humidity Ratio PERIMETER_BOT_ZN_2 ZN,Zone Air Humidity Ratio PERIMETER_BOT_ZN_3 ZN,Zone Air Humidity Ratio PERIMETER_BOT_ZN_4 ZN,Zone Air Humidity Ratio PERIMETER_MID_ZN_1 ZN,Zone Air Humidity Ratio PERIMETER_MID_ZN_2 ZN,Zone Air Humidity Ratio PERIMETER_MID_ZN_3 ZN,Zone Air Humidity Ratio PERIMETER_MID_ZN_4 ZN,Zone Air Humidity Ratio PERIMETER_TOP_ZN_1 ZN,Zone Air Humidity Ratio PERIMETER_TOP_ZN_2 ZN,Zone Air Humidity Ratio PERIMETER_TOP_ZN_3 ZN,Zone Air Humidity Ratio PERIMETER_TOP_ZN_4 ZN,Zone Air Temperature CORE_BOTTOM ZN,Zone Air Temperature CORE_MID ZN,Zone Air Temperature CORE_TOP ZN,Zone Air Temperature PERIMETER_BOT_ZN_1 ZN,Zone Air Temperature PERIMETER_BOT_ZN_2 ZN,Zone Air Temperature PERIMETER_BOT_ZN_3 ZN,Zone Air Temperature PERIMETER_BOT_ZN_4 ZN,Zone Air Temperature PERIMETER_MID_ZN_1 ZN,Zone Air Temperature PERIMETER_MID_ZN_2 ZN,Zone Air Temperature PERIMETER_MID_ZN_3 ZN,Zone Air Temperature PERIMETER_MID_ZN_4 ZN,Zone Air Temperature PERIMETER_TOP_ZN_1 ZN,Zone Air Temperature PERIMETER_TOP_ZN_2 ZN,Zone Air Temperature PERIMETER_TOP_ZN_3 ZN,Zone Air Temperature PERIMETER_TOP_ZN_4 ZN,Zone Outdoor Air Drybulb Temperature CORE_BOTTOM ZN,Zone Outdoor Air Drybulb Temperature CORE_MID ZN,Zone Outdoor Air Drybulb Temperature CORE_TOP ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_BOT_ZN_1 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_BOT_ZN_2 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_BOT_ZN_3 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_BOT_ZN_4 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_MID_ZN_1 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_MID_ZN_2 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_MID_ZN_3 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_MID_ZN_4 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_TOP_ZN_1 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_TOP_ZN_2 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_TOP_ZN_3 ZN,Zone Outdoor Air Drybulb Temperature PERIMETER_TOP_ZN_4 ZN,Zone Outdoor Air Wetbulb Temperature CORE_BOTTOM ZN,Zone Outdoor Air Wetbulb Temperature CORE_MID ZN,Zone Outdoor Air Wetbulb Temperature CORE_TOP ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_BOT_ZN_1 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_BOT_ZN_2 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_BOT_ZN_3 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_BOT_ZN_4 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_MID_ZN_1 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_MID_ZN_2 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_MID_ZN_3 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_MID_ZN_4 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_TOP_ZN_1 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_TOP_ZN_2 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_TOP_ZN_3 ZN,Zone Outdoor Air Wetbulb Temperature PERIMETER_TOP_ZN_4 ZN,Zone Outdoor Air Wind Speed CORE_BOTTOM ZN,Zone Outdoor Air Wind Speed CORE_MID ZN,Zone Outdoor Air Wind Speed CORE_TOP ZN,Zone Outdoor Air Wind Speed PERIMETER_BOT_ZN_1 ZN,Zone Outdoor Air Wind Speed PERIMETER_BOT_ZN_2 ZN,Zone Outdoor Air Wind Speed PERIMETER_BOT_ZN_3 ZN,Zone Outdoor Air Wind Speed PERIMETER_BOT_ZN_4 ZN,Zone Outdoor Air Wind Speed PERIMETER_MID_ZN_1 ZN,Zone Outdoor Air Wind Speed PERIMETER_MID_ZN_2 ZN,Zone Outdoor Air Wind Speed PERIMETER_MID_ZN_3 ZN,Zone Outdoor Air Wind Speed PERIMETER_MID_ZN_4 ZN,Zone Outdoor Air Wind Speed PERIMETER_TOP_ZN_1 ZN,Zone Outdoor Air Wind Speed PERIMETER_TOP_ZN_2 ZN,Zone Outdoor Air Wind Speed PERIMETER_TOP_ZN_3 ZN,Zone Outdoor Air Wind Speed PERIMETER_TOP_ZN_4 ZN,Zone People Occupant Count CORE_BOTTOM ZN,Zone People Occupant Count CORE_MID ZN,Zone People Occupant Count CORE_TOP ZN,Zone People Occupant Count PERIMETER_BOT_ZN_1 ZN,Zone People Occupant Count PERIMETER_BOT_ZN_2 ZN,Zone People Occupant Count PERIMETER_BOT_ZN_3 ZN,Zone People Occupant Count PERIMETER_BOT_ZN_4 ZN,Zone People Occupant Count PERIMETER_MID_ZN_1 ZN,Zone People Occupant Count PERIMETER_MID_ZN_2 ZN,Zone People Occupant Count PERIMETER_MID_ZN_3 ZN,Zone People Occupant Count PERIMETER_MID_ZN_4 ZN,Zone People Occupant Count PERIMETER_TOP_ZN_1 ZN,Zone People Occupant Count PERIMETER_TOP_ZN_2 ZN,Zone People Occupant Count PERIMETER_TOP_ZN_3 ZN,Zone People Occupant Count PERIMETER_TOP_ZN_4 ZN,Zone Thermostat Cooling Setpoint Temperature CORE_BOTTOM ZN,Zone Thermostat Cooling Setpoint Temperature CORE_MID ZN,Zone Thermostat Cooling Setpoint Temperature CORE_TOP ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_BOT_ZN_1 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_BOT_ZN_2 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_BOT_ZN_3 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_BOT_ZN_4 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_MID_ZN_1 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_MID_ZN_2 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_MID_ZN_3 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_MID_ZN_4 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_TOP_ZN_1 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_TOP_ZN_2 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_TOP_ZN_3 ZN,Zone Thermostat Cooling Setpoint Temperature PERIMETER_TOP_ZN_4 ZN,Zone Thermostat Heating Setpoint Temperature CORE_BOTTOM ZN,Zone Thermostat Heating Setpoint Temperature CORE_MID ZN,Zone Thermostat Heating Setpoint Temperature CORE_TOP ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_BOT_ZN_1 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_BOT_ZN_2 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_BOT_ZN_3 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_BOT_ZN_4 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_MID_ZN_1 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_MID_ZN_2 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_MID_ZN_3 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_MID_ZN_4 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_TOP_ZN_1 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_TOP_ZN_2 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_TOP_ZN_3 ZN,Zone Thermostat Heating Setpoint Temperature PERIMETER_TOP_ZN_4 ZN
0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-0.754077257103501,-0.6531198269218086,-0.7943793650392987,-0.752293830808041,-0.931275580351076,-0.17838114318064763,-0.754077257103501,-1.7363724523735926,-1.7363724523735933,-1.1006247553296482,-1.0945886292538904,-0.47107370317727854,1.0945886292538907,-1.0193879108992017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5413900874994216,-0.658811629106596,-0.731644841818314,-0.7864685707795305,-0.7934834388575048,-0.6842059380045891,-0.7969592197774472,-0.8051833316322579,-0.8796935349958868,-0.8089539037337522,-0.8772761082829623,-0.8884914108614452,-0.9713967108334349,-0.8885513896304683,-0.9768040767292795,0.8410350111565454,0.5184267444302466,0.7879032219834028,0.5861921688127247,0.6087251785627429,0.8295229417870565,0.7151466783380512,0.292830320443824,0.10859492479573252,0.4977288754150422,0.26589737950661224,0.49628425383941677,0.36362070422268755,0.6846364207654482,0.5122563817076403,0.244735269537136,0.2447352695371353,0.244735269537136,0.244735269537136,0.244735269537136,0.244735269537136,0.244735269537136,0.2447352695371353,0.2447352695371353,0.2447352695371353,0.2447352695371353,0.244735269537136,0.244735269537136,0.244735269537136,0.244735269537136,0.5177305541593837,0.5177305541593838,0.5177305541593837,0.5177305541593837,0.5177305541593837,0.5177305541593837,0.5177305541593837,0.5177305541593838,0.5177305541593838,0.5177305541593838,0.5177305541593838,0.5177305541593837,0.5177305541593837,0.5177305541593837,0.5177305541593837,-1.9369760569684629,-1.936976056968463,-1.936976056968463,-1.9369760569684633,-1.9369760569684633,-1.9369760569684633,-1.9369760569684629,-1.936976056968463,-1.9369760569684633,-1.936976056968463,-1.936976056968463,-1.936976056968463,-1.936976056968463,-1.936976056968463,-1.936976056968463,-0.7522938308080408,-0.7522938308080408,-0.7522938308080408,-0.7522938308080409,-0.7522938308080409,-0.7522938308080409,-0.752293830808041,-0.7522938308080409,-0.7522938308080409,-0.7522938308080409,-0.752293830808041,-0.7522938308080409,-0.7522938308080409,-0.7522938308080409,-0.752293830808041,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-0.17838114318064766,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482,-1.1006247553296482
